frame1 #0,1242106#0,9048679#3,467089#0,1437316#0,7331683#3,508313# 0,2983154#0,1899143#3,366228#0,1167095#0,5235344#3,293282#0,326405#0,2747288#3,402731#0,0696064#0,5045316#3,328149#0,3982995#0,4216909#3,501589#-0,07170286#0,4475229#3,445625#0,271524#0,6051812#3,436894#-0,03766307#0,6129216#3,567188#0,1371751#0,3944038#3,519964#0,1160231#0,3331532#3,477973#0,1805367#0,2584557#3,446267#0,0414025#0,2619388#3,493917#0,1458116#-0,2499546#3,211391#0,05129781#-0,2230896#3,624293#0,1737084#-0,6449145#3,136065#0,1500891#-0,5472187#3,178628#0,1229357#-0,6518686#3,064422#0,1137036#-0,5951349#3,094253#1  
frame76 #-0,3354234#0,9158493#3,944067#-0,2972744#0,7311164#3,869547# -0,07950411#0,1659426#3,750374#-0,9665884#0,3213376#3,924666#-0,07573301#0,2246694#3,722085#-0,8827785#0,3611359#3,917977#-0,0644197#0,4008501#3,650405#-0,6512997#0,4706684#3,900937#-0,2195124#0,5924392#3,75201#-0,4509433#0,6292257#3,961614#-0,2794473#0,3262385#3,806029#-0,311755#0,258399#3,752939#-0,2521658#0,202435#3,74203#-0,3714976#0,2117359#3,734853#0,01665439#-0,1907272#3,81751#-0,606093#-0,2092501#3,813301#0,1233517#-0,5130973#3,723696#-0,6484136#-0,5221828#3,758646#0,06285301#-0,5587139#3,657116#-0,7089123#-0,5677993#3,692066#1  
frame77 #-0,3354582#0,9169597#3,945249#-0,2952701#0,7327533#3,869094# -0,09536068#0,1669024#3,731151#-1,023523#0,2901948#3,921828#-0,08701108#0,2252689#3,707431#-0,8647708#0,3374222#3,899766#-0,06196226#0,4003682#3,649472#-0,6374556#0,458554#3,899052#-0,2122455#0,595277#3,752615#-0,4489389#0,6308626#3,96116#-0,276557#0,3277227#3,805829#-0,3086414#0,2597038#3,752519#-0,2501607#0,2042953#3,740932#-0,3679625#0,2115083#3,735237#0,01746097#-0,1908859#3,818053#-0,5788578#-0,1752709#3,792042#0,1226492#-0,5108426#3,72515#-0,6792889#-0,5213299#3,757355#0,06320804#-0,5563857#3,657985#-0,6740449#-0,5996305#3,72341#1  
frame78 #-0,3363331#0,9199469#3,945807#-0,2899049#0,736173#3,874243# -0,04890874#0,1654616#3,724851#-0,9573894#0,317203#3,913718#-0,05121864#0,2253853#3,703798#-0,8726224#0,3554941#3,910773#-0,05814834#0,4051563#3,653848#-0,6448084#0,4757284#3,910202#-0,2145332#0,5966149#3,753485#-0,4435738#0,6342824#3,966309#-0,2727934#0,3314983#3,806907#-0,3062178#0,2639334#3,753998#-0,2502586#0,2107994#3,742055#-0,3620747#0,2202482#3,738722#0,006032842#-0,1651772#3,813938#-0,5920941#-0,2115303#3,805721#0,1150517#-0,4997931#3,722198#-0,6817435#-0,5254653#3,759042#0,05409982#-0,5451572#3,656734#-0,6721992#-0,6013598#3,721409#1  
frame79 #-0,3188151#0,872821#3,940132#-0,2867814#0,6866531#3,864488# -0,05795403#0,1688906#3,736531#-1,021996#0,2864687#3,919948#-0,05732125#0,2280011#3,713239#-0,8673732#0,3272158#3,887401#-0,05542292#0,4053325#3,656577#-0,6358063#0,4326257#3,858538#-0,2132441#0,5964128#3,75383#-0,4404503#0,5847624#3,956555#-0,2610585#0,3193661#3,802948#-0,2943945#0,2553818#3,751207#-0,2379211#0,2016293#3,738213#-0,3490429#0,208744#3,735208#0,01617132#-0,1875405#3,822422#-0,5683283#-0,1670201#3,784687#0,1297225#-0,5484171#3,710701#-0,6558327#-0,5144161#3,758294#0,06782034#-0,5935077#3,646488#-0,7177348#-0,5595067#3,694081#1  
frame80 #-0,3354433#0,9151405#3,949383#-0,2839653#0,7330751#3,874579# -0,0466267#0,1640612#3,716732#-0,9514766#0,3164189#3,917659#-0,0467428#0,2254643#3,70042#-0,8681256#0,3564725#3,912834#-0,04709111#0,4096736#3,664706#-0,6390961#0,4735824#3,907972#-0,2122948#0,5969798#3,754845#-0,4376341#0,6311845#3,966645#-0,2611486#0,3251386#3,804505#-0,2942983#0,2594482#3,752084#-0,2373126#0,2071854#3,739166#-0,3504064#0,2118452#3,736087#0,01710102#-0,1881987#3,822871#-0,5684458#-0,1678857#3,785543#0,1184291#-0,5138958#3,730952#-0,6801758#-0,5466598#3,754138#0,0573113#-0,5588458#3,666467#-0,6702418#-0,6147963#3,704927#1  
frame81 #-0,3353563#0,9170564#3,94849#-0,2826739#0,7350046#3,874656# -0,06783357#0,1617634#3,7017#-0,9502282#0,3184184#3,916351#-0,06267464#0,2238229#3,689136#-0,86663#0,3576302#3,911775#-0,04719785#0,4100014#3,664672#-0,6379366#0,4755977#3,908572#-0,2110566#0,5980077#3,756148#-0,4363428#0,6331139#3,966723#-0,2591132#0,3275238#3,805384#-0,2923842#0,2608375#3,752685#-0,2354412#0,2071191#3,740557#-0,348567#0,2158771#3,736094#0,01835476#-0,1865832#3,822867#-0,5682208#-0,1682545#3,785516#0,1242991#-0,5288489#3,724681#-0,6694633#-0,5378999#3,752314#0,06364156#-0,5736349#3,660223#-0,6821334#-0,6116529#3,713464#1  
frame82 #-0,3345998#0,9182978#3,951244#-0,2850783#0,7364621#3,871317# -0,04880342#0,1633449#3,71449#-0,9536253#0,3229289#3,916955#-0,04765456#0,2249754#3,699118#-0,8708301#0,3632993#3,912261#-0,04420798#0,4098669#3,666245#-0,6402836#0,4769821#3,905188#-0,2033489#0,6018357#3,757892#-0,4387472#0,6345713#3,963384#-0,2585735#0,3309419#3,8064#-0,2897505#0,2641055#3,753158#-0,2321326#0,2081096#3,741316#-0,3472843#0,217207#3,736163#0,01792605#-0,180406#3,821963#-0,5661733#-0,1696154#3,78449#0,1236703#-0,5161306#3,726296#-0,6444088#-0,5102043#3,760264#0,06536308#-0,5608648#3,660104#-0,702716#-0,5549386#3,694072#1  
frame83 #-0,3399875#0,9200066#3,951054#-0,2859275#0,7389215#3,872867# -0,04908831#0,1615995#3,70544#-0,9590832#0,3354794#3,912594#-0,04745029#0,2237671#3,692441#-0,8738005#0,3699375#3,910547#-0,04253621#0,4102701#3,66669#-0,6416986#0,4806246#3,904444#-0,2000445#0,603723#3,757998#-0,4395964#0,6370308#3,964934#-0,2589599#0,3370903#3,808635#-0,2897517#0,2700561#3,755016#-0,230539#0,211892#3,742396#-0,3491258#0,22159#3,737572#0,02045752#-0,195519#3,822966#-0,563587#-0,169164#3,783828#0,1216302#-0,5149367#3,726361#-0,6415045#-0,504191#3,760398#0,06380939#-0,5596129#3,659977#-0,6993253#-0,5488671#3,694014#1  
frame84 #-0,3249822#0,9198318#3,969493#-0,2855439#0,739584#3,873306# -0,07747727#0,1613819#3,684587#-0,9581251#0,3379262#3,909334#-0,06857368#0,2238043#3,676798#-0,8729565#0,3721513#3,909197#-0,04186291#0,4110713#3,666693#-0,6400539#0,4806651#3,900587#-0,1996075#0,6043782#3,757885#-0,4392129#0,6376933#3,965373#-0,2581528#0,3371605#3,808976#-0,2888936#0,2698568#3,755368#-0,2300549#0,2119984#3,743078#-0,347506#0,2211217#3,73766#0,02334868#-0,1912399#3,824985#-0,5623295#-0,1689364#3,783016#0,1204385#-0,5007606#3,734544#-0,6414624#-0,5043109#3,760203#0,06259639#-0,5453696#3,668318#-0,6993045#-0,5489199#3,693978#1  
frame85 #-0,3152667#0,920684#3,976184#-0,2850627#0,7405872#3,873639# -0,07985735#0,1622824#3,670076#-0,952884#0,3301795#3,919207#-0,06982327#0,2249069#3,666178#-0,8704295#0,3703018#3,914977#-0,03972101#0,4127804#3,667755#-0,6384252#0,4798696#3,902052#-0,1991548#0,6050906#3,757957#-0,4387316#0,6386965#3,965706#-0,2564202#0,3386351#3,809396#-0,2870122#0,2711518#3,755757#-0,2290547#0,2140608#3,74356#-0,3438638#0,2222157#3,738187#0,02418179#-0,2040245#3,82529#-0,561758#-0,1696535#3,782793#0,1206435#-0,5007827#3,733991#-0,678793#-0,5533681#3,7469#0,06274402#-0,5453871#3,667786#-0,6593792#-0,6242539#3,706593#1  
frame86 #-0,3141521#0,9230109#3,976112#-0,2871411#0,7424261#3,872987# -0,06961663#0,1647703#3,692681#-0,9192828#0,3529768#3,907716#-0,06166463#0,2271271#3,683319#-0,8527601#0,3578347#3,895226#-0,03780863#0,4141975#3,668515#-0,6211012#0,4668121#3,87687#-0,1991101#0,6052715#3,757952#-0,4408101#0,6405354#3,965054#-0,2569176#0,33936#3,810036#-0,2871751#0,2715432#3,756236#-0,2286004#0,2143249#3,744594#-0,3446246#0,2224082#3,738512#0,01090805#-0,1596662#3,817899#-0,5605086#-0,1697076#3,782272#0,1196399#-0,4962078#3,733267#-0,6347806#-0,5052292#3,768345#0,1049647#-0,5592061#3,680462#-0,6723232#-0,5753122#3,733953#1  
frame87 #-0,3190877#0,9230125#3,975183#-0,2869974#0,7427755#3,873049# -0,04317251#0,1732906#3,708847#-0,9200679#0,3565373#3,89794#-0,04285709#0,2355503#3,69611#-0,8523875#0,3582742#3,893687#-0,04191083#0,4223291#3,671196#-0,620465#0,4669071#3,876283#-0,2099382#0,6081166#3,758786#-0,4406663#0,6408848#3,965116#-0,2543854#0,3375043#3,809004#-0,2847737#0,2677462#3,755596#-0,2281738#0,212294#3,745021#-0,340429#0,2209978#3,737658#0,02612415#-0,1937423#3,828239#-0,5585809#-0,1698577#3,782171#0,1202878#-0,5129596#3,724685#-0,6368052#-0,5073891#3,765126#0,06141668#-0,5573363#3,659603#-0,6956763#-0,5517659#3,700044#1  
frame88 #-0,3236725#0,924849#3,968248#-0,2872224#0,7430413#3,873059# -0,09496865#0,1784365#3,700178#-0,9252685#0,3563458#3,898737#-0,0815258#0,2396389#3,689632#-0,857538#0,359166#3,900417#-0,04119727#0,423246#3,671297#-0,626317#0,4699617#3,885832#-0,2092579#0,6091353#3,75838#-0,4408914#0,6411506#3,965126#-0,2549281#0,3409176#3,809951#-0,2855226#0,2726708#3,756978#-0,2292322#0,2202953#3,746916#-0,34092#0,2228253#3,738489#0,02670092#-0,1917513#3,827861#-0,5578294#-0,1702762#3,783268#0,1186639#-0,4920963#3,735657#-0,643298#-0,5003897#3,770896#0,05990486#-0,5364138#3,670643#-0,6563947#-0,5689605#3,722606#1  
frame89 #-0,3233827#0,9293147#3,963016#-0,2872142#0,7456093#3,873703# -0,09134529#0,1829661#3,715451#-0,9171938#0,3568657#3,894754#-0,07812531#0,243437#3,70109#-0,8497168#0,3623916#3,894767#-0,03846537#0,4248497#3,671317#-0,6179591#0,469266#3,870871#-0,2081799#0,6096737#3,757077#-0,4408832#0,6437185#3,965769#-0,2546821#0,3424046#3,81085#-0,2853897#0,2738361#3,75788#-0,2290941#0,2215914#3,747909#-0,340863#0,2233264#3,739225#0,02691085#-0,1878189#3,828107#-0,5577473#-0,1711637#3,785192#0,1192745#-0,4913325#3,735338#-0,6769422#-0,5498055#3,74635#0,060469#-0,5356102#3,670444#-0,6827782#-0,6262037#3,691634#1  
frame90 #-0,3247938#0,9292417#3,962536#-0,2841479#0,7457393#3,875464# -0,05566733#0,1762642#3,706955#-0,9947909#0,3405217#3,880945#-0,05105205#0,2384751#3,694857#-0,8473121#0,3628658#3,890311#-0,03720622#0,425108#3,671886#-0,6153291#0,4706352#3,870626#-0,2059614#0,6107509#3,757853#-0,4378169#0,6438486#3,96753#-0,2512971#0,3424085#3,812178#-0,282286#0,2737355#3,759245#-0,2252217#0,2204099#3,74947#-0,3382092#0,2245629#3,740725#0,03302429#-0,2055867#3,828761#-0,5573848#-0,1712348#3,78551#0,1232137#-0,5013884#3,732313#-0,6775489#-0,5456696#3,746957#0,06426911#-0,5455043#3,667917#-0,7364936#-0,5897855#3,682561#1  
frame91 #-0,3246221#0,9291713#3,962652#-0,2839966#0,7455291#3,875481# -0,07516126#0,1759225#3,720675#-0,9236196#0,3683837#3,891498#-0,06321099#0,2361936#3,704442#-0,8570076#0,3610645#3,899646#-0,02736022#0,4170067#3,669076#-0,6252511#0,4728374#3,89473#-0,182546#0,6128076#3,759408#-0,4376656#0,6436384#3,967548#-0,2525027#0,3424042#3,81366#-0,2814735#0,2743229#3,75926#-0,2218147#0,2188555#3,749054#-0,3382524#0,2246369#3,740623#0,03423564#-0,2043909#3,828258#-0,556955#-0,171348#3,785857#0,1274799#-0,5163299#3,723806#-0,6317123#-0,4876561#3,771641#0,07192591#-0,5606693#3,656534#-0,6626209#-0,5718806#3,720638#1  
frame92 #-0,3217103#0,928999#3,963751#-0,2828032#0,7451982#3,875182# -0,08191931#0,177777#3,721219#-0,9198424#0,3780005#3,883582#-0,06800863#0,2375697#3,704751#-0,856429#0,3615445#3,8995#-0,02627659#0,416948#3,668683#-0,6244239#0,4728513#3,894457#-0,1815085#0,6126609#3,759312#-0,4364721#0,6433076#3,967249#-0,2511749#0,3434809#3,81425#-0,2801137#0,2756993#3,760063#-0,2194909#0,2188977#3,749805#-0,3382019#0,2256568#3,741147#0,03406023#-0,2003282#3,829331#-0,5562221#-0,1711293#3,787273#0,1236398#-0,5113621#3,722201#-0,6327558#-0,4886125#3,770639#0,06802583#-0,5557427#3,654856#-0,6883697#-0,5329931#3,703294#1  
